CGPA,DSA_Score,Aptitude_Score,Communication,Attendance,Internship_Count,Project_Count,Hackathons,Certifications,Backlogs
-1.5316197532091964,0.2421353224995651,-0.3456350198486442,-0.03579061019816118,-0.3551319750033222,-1.4039601949823475,1.470359769541808,-0.41205052623478006,1.3496364485745396,-0.5915724611992546
-0.4325399454240015,1.2112056611268596,-1.3290353956810081,1.5527981120031247,-0.09873593086979894,1.3161241383840576,0.902790256570302,1.357830928733403,-0.45740816876375623,0.9639179873115217
0.9336162813416384,0.8829594858636864,-0.672676474210849,1.6060528328291346,-1.3073676751658387,-0.49726541719354583,-1.3674877953157223,-0.41205052623478006,-1.360930477432904,-0.9026705509014097
-1.6672783265507936,-0.8488936152914772,-1.1222571557087575,0.7140237331312969,-0.8730313444634615,0.40942936059525586,-0.2323487693727102,1.357830928733403,-0.45740816876375623,1.275016077013677
-0.9554440540507172,-1.0677748524710946,-1.0737674472721441,-0.6444820590003836,1.3471731127889863,1.3161241383840576,1.470359769541808,-1.2969912537188715,-1.360930477432904,0.03062371820505596
-1.0649299582360305,0.08288733018620746,0.6039395467788979,1.5978010464083516,-1.2999394339365924,1.3161241383840576,1.470359769541808,-0.41205052623478006,-1.360930477432904,-0.28047437149709925
0.196077797598729,-0.4445916404096776,-0.7643706108273479,0.6216558493843575,1.5132265886394192,0.40942936059525586,-0.7999182823442162,0.4728902012493114,1.3496364485745396,-0.9026705509014097
-0.6555489908459851,1.4537403118635022,-0.33750055588195066,-0.3912598365141366,-0.948608763828806,1.3161241383840576,0.902790256570302,-1.2969912537188715,1.3496364485745396,0.9639179873115217
0.46852841857469946,1.4984180946202736,-1.6059136764323385,-1.6584849697365942,-1.6014054115006353,-1.4039601949823475,1.470359769541808,-1.2969912537188715,0.4461141399053917,1.586114166715832
0.604081463725868,0.5842534048964998,-0.12796811980090214,-0.3239013179213808,-0.9514961807072225,-1.4039601949823475,0.902790256570302,0.4728902012493114,0.4461141399053917,0.6528198976093664
-1.4133864003278165,1.327976250983203,-0.029631442443157276,-0.6408940944619946,-1.1647102077647513,0.40942936059525586,-1.3674877953157223,1.357830928733403,1.3496364485745396,-1.213768640603565
-1.4325809222658954,1.2700625281171145,-1.3234686441144752,-0.0816977479191523,0.4596830703004999,-0.49726541719354583,-0.2323487693727102,1.357830928733403,1.3496364485745396,0.6528198976093664
1.4953980254040538,-1.1566651743819463,0.2637906607001419,-1.2550818642504629,-0.12583587886125774,-0.49726541719354583,-0.2323487693727102,-0.41205052623478006,-0.45740816876375623,-0.9026705509014097
0.24623258010296017,-0.34174108220423005,1.656450463831965,-0.31341803068317414,1.4516296775577235,1.3161241383840576,1.470359769541808,-1.2969912537188715,1.3496364485745396,1.586114166715832
-1.6057733597280628,-1.3428318280027518,-0.23177443073966528,-1.1468624097324416,-0.019195595054485603,1.3161241383840576,-1.3674877953157223,0.4728902012493114,-0.45740816876375623,-0.9026705509014097
-1.2481412860656005,-1.6070555176938484,1.2614505279536332,-1.5708961802959975,0.28562268138418595,0.40942936059525586,0.902790256570302,1.357830928733403,0.4461141399053917,-1.213768640603565
-0.0049304216589560815,0.5418451181668181,0.951765910507135,1.1917546591241763,0.473339382155259,-0.49726541719354583,0.902790256570302,-0.41205052623478006,-1.360930477432904,0.9639179873115217
1.5749783818849479,1.3955309204544688,-0.35401703990465144,-1.6694947068341108,-0.5137546397915508,-0.49726541719354583,-0.7999182823442162,-1.2969912537188715,0.4461141399053917,1.275016077013677
1.6488100232483598,1.561985569320324,1.1195317063428272,0.15031203706862106,0.6670495382175594,0.40942936059525586,-0.7999182823442162,-0.41205052623478006,-1.360930477432904,-1.213768640603565
0.02210241932797755,-1.636580027485108,1.4289818532929646,1.5279496943338469,-1.0666926767865308,0.40942936059525586,1.470359769541808,-1.2969912537188715,-0.45740816876375623,-0.5915724611992546
-1.2895537438202602,1.5802905253350803,0.48758532661884746,0.45020742555062726,-1.6231675537999046,0.40942936059525586,-0.7999182823442162,0.4728902012493114,0.4461141399053917,-1.5248667303057202
0.8333278043783692,0.262104424041107,1.1607793249892666,-0.7283835040050126,1.5276171500812488,0.40942936059525586,0.3352207435987959,-0.41205052623478006,1.3496364485745396,0.6528198976093664
1.0752649461844375,1.1179167681442945,-0.8425050193449451,0.8156548066285264,0.02570038143643859,-1.4039601949823475,1.470359769541808,-0.41205052623478006,-0.45740816876375623,-0.28047437149709925
1.4887583625131002,-0.9865384297618769,-0.812115793086679,0.2008004971073389,0.3811917298282208,-0.49726541719354583,-0.2323487693727102,-1.2969912537188715,-1.360930477432904,-1.213768640603565
-1.3961149527594334,-0.501142621916308,1.0022470428828174,0.9407607447696413,0.8351137366573044,-0.49726541719354583,0.3352207435987959,1.357830928733403,0.4461141399053917,-0.28047437149709925
-1.5308797778769487,-1.4089988895301322,-1.361425423936554,0.026176062188373976,1.4954559241691534,-0.49726541719354583,-1.3674877953157223,0.4728902012493114,-0.45740816876375623,-0.9026705509014097
-1.095455829789444,-0.8052901538821603,-0.6298905790293688,0.4853769288074596,0.9749506225664241,-1.4039601949823475,0.3352207435987959,1.357830928733403,0.4461141399053917,-1.5248667303057202
0.3273799125146886,0.7727485711100696,1.3173627026883572,-0.8846172831504724,-0.7679719845518584,1.3161241383840576,-1.3674877953157223,1.357830928733403,0.4461141399053917,-0.5915724611992546
-0.5049278743182001,-1.3961367555505073,-1.4334929803565548,0.9490974214327015,1.7262706437070905,-1.4039601949823475,-1.3674877953157223,1.357830928733403,-0.45740816876375623,-1.5248667303057202
-0.9269102121437942,-1.576681654999335,-1.6559749242531843,0.8306760371610118,-0.4633960287336742,-0.49726541719354583,0.3352207435987959,1.357830928733403,-1.360930477432904,1.275016077013677
-1.230391782714809,-0.5318734614266819,-0.7062664648710104,-0.22447233117023993,-0.8397150925702155,-1.4039601949823475,1.470359769541808,0.4728902012493114,0.4461141399053917,-0.5915724611992546
-1.1763447408318437,-1.5042450282880782,1.3459150341759551,-0.6751960035851537,-0.8056876678855631,-1.4039601949823475,-0.2323487693727102,-1.2969912537188715,-1.360930477432904,0.9639179873115217
-0.5393098156535159,-0.46358809448417515,-1.5837461849987686,-1.2255088830950593,1.3983815489982048,1.3161241383840576,-0.2323487693727102,-0.41205052623478006,0.4461141399053917,-1.213768640603565
-0.43417277384372777,0.4534718128444171,0.40689413257107854,0.4980063285826838,1.7244569836525494,0.40942936059525586,1.470359769541808,1.357830928733403,1.3496364485745396,0.03062371820505596
-1.4218270717879888,-1.3511841676301306,0.4823109237374164,-0.7455378770391063,0.5955324305469081,0.40942936059525586,-0.7999182823442162,1.357830928733403,-0.45740816876375623,0.9639179873115217
0.5838464631263359,-0.42874673505542316,-0.48217328328523024,0.032949867960165274,-0.28852512764532007,-1.4039601949823475,-0.2323487693727102,-0.41205052623478006,-1.360930477432904,-1.213768640603565
1.1146646455409375,0.10210731980958591,1.4747605139293085,0.42668528932348354,-0.26071501577489997,-1.4039601949823475,-1.3674877953157223,1.357830928733403,0.4461141399053917,0.03062371820505596
1.2148919683425978,1.6567439290951422,1.6044668418555157,-1.4654812065181544,-0.9132258442423152,1.3161241383840576,0.3352207435987959,-0.41205052623478006,0.4461141399053917,0.6528198976093664
-0.8536581687762949,1.6695009694123022,0.33287263016290153,-1.6648010140758454,-0.2817224788112423,1.3161241383840576,-0.2323487693727102,0.4728902012493114,0.4461141399053917,-1.213768640603565
0.8401890184597045,1.5817044256147406,0.35608123991453333,0.48970349949886255,-0.044202939393414756,-0.49726541719354583,-0.7999182823442162,1.357830928733403,-1.360930477432904,0.03062371820505596
0.8187410910932215,-1.362078120091359,-0.6509173221643663,-0.138792091718709,-0.7888795990653047,-1.4039601949823475,-1.3674877953157223,-0.41205052623478006,-0.45740816876375623,-1.213768640603565
-0.848962220679531,0.6415687303745807,0.8200184546523986,0.29041553390056607,0.8824768914574409,-1.4039601949823475,-0.2323487693727102,-1.2969912537188715,-0.45740816876375623,-0.28047437149709925
0.17967660685310433,-0.1948178822119162,0.7521296883086949,0.739295562639974,-0.6237252757326918,-0.49726541719354583,-1.3674877953157223,-0.41205052623478006,1.3496364485745396,-0.9026705509014097
-0.3450612562879944,1.244444259333118,-1.1195666836325362,0.9864353728691597,-0.5201211797417191,-1.4039601949823475,-0.7999182823442162,0.4728902012493114,-0.45740816876375623,0.6528198976093664
0.4496392629077044,0.6881421340916909,0.1263173473609771,0.22616288363408832,-0.43941005537121186,1.3161241383840576,-1.3674877953157223,1.357830928733403,-1.360930477432904,1.275016077013677
0.042671317433667234,1.706015496087455,0.8245660574430802,1.344048099866442,1.182057247321244,1.3161241383840576,-1.3674877953157223,1.357830928733403,1.3496364485745396,0.9639179873115217
-0.5956323686846304,0.2952071766472465,-1.4254757664199815,0.7706566931327721,0.06588935625421849,1.3161241383840576,-0.7999182823442162,1.357830928733403,-1.360930477432904,0.3417218079072112
-1.1575064502274255,0.8361705875500346,0.07975988151048846,0.3660798212009214,1.1812078751315043,0.40942936059525586,-1.3674877953157223,-0.41205052623478006,0.4461141399053917,1.275016077013677
-0.48166670869842854,-0.3497316327261828,0.9677071620205699,-0.6945882699301809,1.1011707096451144,-1.4039601949823475,-0.7999182823442162,1.357830928733403,-1.360930477432904,-1.213768640603565
0.31114953475222273,-0.9111910978785005,1.7271087631127497,-0.32669645403218045,-0.2467190403994228,1.3161241383840576,0.3352207435987959,0.4728902012493114,1.3496364485745396,0.9639179873115217
0.9238619575101438,-0.4208868029800124,-0.40263701287501,-0.9336895232551157,-0.8324712676345218,0.40942936059525586,0.3352207435987959,-0.41205052623478006,-1.360930477432904,-0.28047437149709925
1.0611772986551218,0.20932695219061792,-1.1636401120816757,0.31401947419342346,-1.1865487543426434,1.3161241383840576,-0.7999182823442162,0.4728902012493114,0.4461141399053917,1.586114166715832
